timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1448960612765,28361,Suggest Request,200,OK,Thread-Gruppe 1-223,text,false,300,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Erfi,28360,0,0
1448960609736,31390,Suggest Request,200,OK,Thread-Gruppe 1-3,text,false,2306,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=erinne,31390,0,0
1448960609903,31223,Suggest Request,200,OK,Thread-Gruppe 1-24,text,false,2179,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=erinner,31223,0,0
1448960612761,28365,Suggest Request,200,OK,Thread-Gruppe 1-220,text,false,2222,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=York,28365,0,0
1448960612995,28131,Suggest Request,200,OK,Thread-Gruppe 1-287,text,false,1929,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Museio,28131,0,0
1448960611712,29414,Suggest Request,200,OK,Thread-Gruppe 1-106,text,false,1962,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=erinnerte,29414,0,0
1448960612881,28246,Suggest Request,200,OK,Thread-Gruppe 1-256,text,false,330,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Kra,28246,0,0
1448960612955,28172,Suggest Request,200,OK,Thread-Gruppe 1-275,text,false,1734,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Kraftmaschinen-Regelung,28172,0,0
1448960611718,29409,Suggest Request,200,OK,Thread-Gruppe 1-40,text,false,329,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Biso,29409,0,0
1448960609907,31221,Suggest Request,200,OK,Thread-Gruppe 1-102,text,false,2239,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=erinnert,31221,0,0
1448960612781,28347,Suggest Request,200,OK,Thread-Gruppe 1-229,text,false,2359,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Erfindunge,28347,0,0
1448960612772,28357,Suggest Request,200,OK,Thread-Gruppe 1-224,text,false,1991,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Erfindun,28357,0,0
1448960612925,28204,Suggest Request,200,OK,Thread-Gruppe 1-268,text,false,2084,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Kraftmaschinen-R,28204,0,0
1448960612854,28277,Suggest Request,200,OK,Thread-Gruppe 1-248,text,false,2167,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Dominance,28277,0,0
1448960612740,28392,Suggest Request,200,OK,Thread-Gruppe 1-214,text,false,1800,32,32,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Verk%C3%83%C2%B6rpe,28392,0,0
1448960612732,28428,Suggest Request,200,OK,Thread-Gruppe 1-213,text,false,1442,25,25,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Verk%C3%83%C2%B6rp,28428,0,0
1448960591709,49626,Suggest Request,200,OK,Thread-Gruppe 1-208,text,false,747,2,2,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Longboard-Guid,49420,0,0
